date,time,time_control,white_name,white_rating,white_result,white_bool,black_name,black_rating,black_result,black_bool,eco_code,eco_name,pgn_score,pgn_string,url
2020-12-21,14:54:59,600,drdaveid,1181,win,1.0,pawnofcapitalism,1144,resigned,0.0,D11,Slav-Defense-Modern-Line-3...dxc4,"['1.', 'd4', '1...', 'd5', '2.', 'c4', '2...', 'c6', '3.', 'Nf3', '3...', 'dxc4', '4.', 'e4', '4...', 'c5', '5.', 'Bxc4', '5...', 'cxd4', '6.', 'Nxd4', '6...', 'e5', '7.', 'Nf3', '7...', 'Bg4', '8.', 'Qxd8+', '8...', 'Kxd8', '9.', 'Nxe5', '9...', 'Bb4+', '10.', 'Nc3', '10...', 'Be6', '11.', 'Bxe6', '11...', 'fxe6', '12.', 'Nf7+', '1-0']",1. d4 1... d5 2. c4 2... c6 3. Nf3 3... dxc4 4. e4 4... c5 5. Bxc4 5... cxd4 6. Nxd4 6... e5 7. Nf3 7... Bg4 8. Qxd8+ 8... Kxd8 9. Nxe5 9... Bb4+ 10. Nc3 10... Be6 11. Bxe6 11... fxe6 12. Nf7+ 1-0 ,https://www.chess.com/game/live/6025886055
2020-12-21,14:57:40,600,pawnofcapitalism,1136,resigned,0.0,Andres2903,1148,win,1.0,A46,Indian-Game-Tartakower-Defense,"['1.', 'd4', '1...', 'Nf6', '2.', 'Nf3', '2...', 'd6', '3.', 'g3', '3...', 'Nc6', '4.', 'Bg2', '4...', 'e5', '5.', 'dxe5', '5...', 'dxe5', '6.', 'Qxd8+', '6...', 'Nxd8', '7.', 'O-O', '7...', 'e4', '8.', 'Ne5', '8...', 'g6', '9.', 'Nc3', '9...', 'Bf5', '10.', 'Bg5', '10...', 'Be7', '11.', 'Rad1', '11...', 'Ne6', '12.', 'Bxf6', '12...', 'Bxf6', '13.', 'Nc4', '13...', 'Bxc3', '14.', 'bxc3', '14...', 'Rd8', '15.', 'Rxd8+', '15...', 'Nxd8', '16.', 'f3', '16...', 'exf3', '17.', 'Bxf3', '17...', 'Bxc2', '18.', 'Na5', '18...', 'b6', '19.', 'Bc6+', '19...', 'Nxc6', '20.', 'Nxc6', '20...', 'Be4', '21.', 'Nxa7', '21...', 'c5', '22.', 'Rf4', '22...', 'Bf5', '23.', 'Nc8', '23...', 'Bxc8', '24.', 'Re4+', '24...', 'Be6', '25.', 'a4', '25...', 'O-O', '0-1']",1. d4 1... Nf6 2. Nf3 2... d6 3. g3 3... Nc6 4. Bg2 4... e5 5. dxe5 5... dxe5 6. Qxd8+ 6... Nxd8 7. O-O 7... e4 8. Ne5 8... g6 9. Nc3 9... Bf5 10. Bg5 10... Be7 11. Rad1 11... Ne6 12. Bxf6 12... Bxf6 13. Nc4 13... Bxc3 14. bxc3 14... Rd8 15. Rxd8+ 15... Nxd8 16. f3 16... exf3 17. Bxf3 17... Bxc2 18. Na5 18... b6 19. Bc6+ 19... Nxc6 20. Nxc6 20... Be4 21. Nxa7 21... c5 22. Rf4 22... Bf5 23. Nc8 23... Bxc8 24. Re4+ 24... Be6 25. a4 25... O-O 0-1 ,https://www.chess.com/game/live/6025903382
2020-12-21,15:05:27,600,PressingR,1128,win,1.0,pawnofcapitalism,1127,checkmated,0.0,B15,Caro-Kann-Defense-2.d4-d5-3.Nc3,"['1.', 'e4', '1...', 'c6', '2.', 'd4', '2...', 'd5', '3.', 'Nc3', '3...', 'e6', '4.', 'f3', '4...', 'c5', '5.', 'dxc5', '5...', 'Bxc5', '6.', 'Bb5+', '6...', 'Bd7', '7.', 'Bxd7+', '7...', 'Qxd7', '8.', 'Nge2', '8...', 'dxe4', '9.', 'Nxe4', '9...', 'Qxd1+', '10.', 'Kxd1', '10...', 'b6', '11.', 'c3', '11...', 'Ne7', '12.', 'b4', '12...', 'Bf2', '13.', 'Nd6+', '13...', 'Kf8', '14.', 'g4', '14...', 'a5', '15.', 'Ba3', '15...', 'g5', '16.', 'Rf1', '16...', 'Be3', '17.', 'c4', '17...', 'axb4', '18.', 'Bxb4', '18...', 'Ra4', '19.', 'a3', '19...', 'Nbc6', '20.', 'Bc3', '20...', 'Rg8', '21.', 'f4', '21...', 'h6', '22.', 'fxg5', '22...', 'Bxg5', '23.', 'Rxf7#', '1-0']",1. e4 1... c6 2. d4 2... d5 3. Nc3 3... e6 4. f3 4... c5 5. dxc5 5... Bxc5 6. Bb5+ 6... Bd7 7. Bxd7+ 7... Qxd7 8. Nge2 8... dxe4 9. Nxe4 9... Qxd1+ 10. Kxd1 10... b6 11. c3 11... Ne7 12. b4 12... Bf2 13. Nd6+ 13... Kf8 14. g4 14... a5 15. Ba3 15... g5 16. Rf1 16... Be3 17. c4 17... axb4 18. Bxb4 18... Ra4 19. a3 19... Nbc6 20. Bc3 20... Rg8 21. f4 21... h6 22. fxg5 22... Bxg5 23. Rxf7# 1-0 ,https://www.chess.com/game/live/6025953822
2020-12-22,18:01:35,600,mani_19,1118,win,1.0,pawnofcapitalism,1119,checkmated,0.0,A45,Indian-Game,"['1.', 'd4', '1...', 'Nf6', '2.', 'e3', '2...', 'd5', '3.', 'b3', '3...', 'e6', '4.', 'Bb2', '4...', 'Bb4+', '5.', 'Bc3', '5...', 'Bxc3+', '6.', 'Nxc3', '6...', 'O-O', '7.', 'Nf3', '7...', 'Nc6', '8.', 'Bd3', '8...', 'Nb4', '9.', 'Be2', '9...', 'Ne4', '10.', 'Nxe4', '10...', 'dxe4', '11.', 'Ne5', '11...', 'a5', '12.', 'f3', '12...', 'exf3', '13.', 'Bxf3', '13...', 'c6', '14.', 'a3', '14...', 'Nd5', '15.', 'Be4', '15...', 'Nxe3', '16.', 'Qh5', '16...', 'Nxc2+', '17.', 'Kd2', '17...', 'Nxa1', '18.', 'Qxh7#', '1-0']",1. d4 1... Nf6 2. e3 2... d5 3. b3 3... e6 4. Bb2 4... Bb4+ 5. Bc3 5... Bxc3+ 6. Nxc3 6... O-O 7. Nf3 7... Nc6 8. Bd3 8... Nb4 9. Be2 9... Ne4 10. Nxe4 10... dxe4 11. Ne5 11... a5 12. f3 12... exf3 13. Bxf3 13... c6 14. a3 14... Nd5 15. Be4 15... Nxe3 16. Qh5 16... Nxc2+ 17. Kd2 17... Nxa1 18. Qxh7# 1-0 ,https://www.chess.com/game/live/6026910539
2020-12-22,18:05:37,600,vincenttomasetti,1163,agreed,0.5,pawnofcapitalism,1120,agreed,0.5,B10,Caro-Kann-Defense-2.Nf3-d5,"['1.', 'e4', '1...', 'c6', '2.', 'Nf3', '2...', 'd5', '3.', 'd3', '3...', 'dxe4', '4.', 'dxe4', '4...', 'Qxd1+', '5.', 'Kxd1', '5...', 'Bg4', '6.', 'Be2', '6...', 'e6', '7.', 'Be3', '7...', 'Nf6', '8.', 'Nd4', '8...', 'Bxe2+', '9.', 'Nxe2', '9...', 'Nxe4', '10.', 'Nbc3', '10...', 'Nxc3+', '11.', 'Nxc3', '11...', 'Bb4', '12.', 'Bd2', '12...', 'O-O', '13.', 'Ne4', '13...', 'Rd8', '14.', 'Kc1', '14...', 'Bxd2+', '15.', 'Nxd2', '15...', 'b5', '16.', 'Rd1', '16...', 'Na6', '17.', 'b3', '17...', 'c5', '18.', 'Kb2', '18...', 'f5', '19.', 'Rac1', '19...', 'g5', '20.', 'Nf3', '20...', 'Rxd1', '21.', 'Rxd1', '21...', 'g4', '22.', 'Ng5', '22...', 'e5', '23.', 'f3', '23...', 'h6', '24.', 'Ne6', '24...', 'h5', '25.', 'Rd5', '25...', 'gxf3', '26.', 'gxf3', '26...', 'e4', '27.', 'Rxf5', '27...', 'exf3', '28.', 'Rxf3', '28...', 'c4', '29.', 'Rf5', '29...', 'cxb3', '30.', 'cxb3', '30...', 'Re8', '31.', 'Rg5+', '31...', 'Kf7', '32.', 'Nf4', '32...', 'Re4', '33.', 'Nxh5', '33...', 'Re2+', '34.', 'Kc3', '34...', 'Rxh2', '35.', 'Rxb5', '35...', 'Rh3+', '36.', 'Kc4', '36...', 'Rh4+', '37.', 'Kc3', '37...', 'Rh3+', '38.', 'Kd2', '38...', 'Rh2+', '39.', 'Ke3', '39...', 'Rxa2', '40.', 'Rb7+', '40...', 'Kg6', '41.', 'Nf4+', '41...', 'Kg5', '42.', 'Rxa7', '42...', 'Ra3', '43.', 'Ne6+', '43...', 'Kf6', '44.', 'Nd4', '44...', 'Ke5', '45.', 'Nb5', '45...', 'Rxb3+', '46.', 'Kd2', '46...', 'Rxb5', '47.', 'Rxa6', '47...', 'Rb2+', '48.', 'Kc3', '48...', 'Rg2', '1/2-1/2']",1. e4 1... c6 2. Nf3 2... d5 3. d3 3... dxe4 4. dxe4 4... Qxd1+ 5. Kxd1 5... Bg4 6. Be2 6... e6 7. Be3 7... Nf6 8. Nd4 8... Bxe2+ 9. Nxe2 9... Nxe4 10. Nbc3 10... Nxc3+ 11. Nxc3 11... Bb4 12. Bd2 12... O-O 13. Ne4 13... Rd8 14. Kc1 14... Bxd2+ 15. Nxd2 15... b5 16. Rd1 16... Na6 17. b3 17... c5 18. Kb2 18... f5 19. Rac1 19... g5 20. Nf3 20... Rxd1 21. Rxd1 21... g4 22. Ng5 22... e5 23. f3 23... h6 24. Ne6 24... h5 25. Rd5 25... gxf3 26. gxf3 26... e4 27. Rxf5 27... exf3 28. Rxf3 28... c4 29. Rf5 29... cxb3 30. cxb3 30... Re8 31. Rg5+ 31... Kf7 32. Nf4 32... Re4 33. Nxh5 33... Re2+ 34. Kc3 34... Rxh2 35. Rxb5 35... Rh3+ 36. Kc4 36... Rh4+ 37. Kc3 37... Rh3+ 38. Kd2 38... Rh2+ 39. Ke3 39... Rxa2 40. Rb7+ 40... Kg6 41. Nf4+ 41... Kg5 42. Rxa7 42... Ra3 43. Ne6+ 43... Kf6 44. Nd4 44... Ke5 45. Nb5 45... Rxb3+ 46. Kd2 46... Rxb5 47. Rxa6 47... Rb2+ 48. Kc3 48... Rg2 1/2-1/2 ,https://www.chess.com/game/live/6026931151
2020-12-22,18:16:52,600,pawnofcapitalism,1128,win,1.0,jammin888,1116,checkmated,0.0,D02,Queens-Pawn-Opening-Zukertort-Variation,"['1.', 'd4', '1...', 'd5', '2.', 'Nf3', '2...', 'e6', '3.', 'g3', '3...', 'Nf6', '4.', 'Bg2', '4...', 'Bd6', '5.', 'O-O', '5...', 'O-O', '6.', 'Nc3', '6...', 'c5', '7.', 'dxc5', '7...', 'Bxc5', '8.', 'Bg5', '8...', 'h6', '9.', 'Bf4', '9...', 'Nbd7', '10.', 'a3', '10...', 'a6', '11.', 'b4', '11...', 'Bb6', '12.', 'a4', '12...', 'a5', '13.', 'bxa5', '13...', 'Bxa5', '14.', 'Nb5', '14...', 'Re8', '15.', 'Nd6', '15...', 'Re7', '16.', 'Ne5', '16...', 'Nxe5', '17.', 'Bxe5', '17...', 'Bb4', '18.', 'Nxc8', '18...', 'Rxc8', '19.', 'Rb1', '19...', 'Ne4', '20.', 'Rxb4', '20...', 'Qa5', '21.', 'Qd4', '21...', 'Rxc2', '22.', 'Rb5', '22...', 'Qa6', '23.', 'Bxg7', '23...', 'Rxe2', '24.', 'Bxh6', '24...', 'Rd2', '25.', 'Qg7#', '1-0']",1. d4 1... d5 2. Nf3 2... e6 3. g3 3... Nf6 4. Bg2 4... Bd6 5. O-O 5... O-O 6. Nc3 6... c5 7. dxc5 7... Bxc5 8. Bg5 8... h6 9. Bf4 9... Nbd7 10. a3 10... a6 11. b4 11... Bb6 12. a4 12... a5 13. bxa5 13... Bxa5 14. Nb5 14... Re8 15. Nd6 15... Re7 16. Ne5 16... Nxe5 17. Bxe5 17... Bb4 18. Nxc8 18... Rxc8 19. Rb1 19... Ne4 20. Rxb4 20... Qa5 21. Qd4 21... Rxc2 22. Rb5 22... Qa6 23. Bxg7 23... Rxe2 24. Bxh6 24... Rd2 25. Qg7# 1-0 ,https://www.chess.com/game/live/6026985291
2020-12-22,18:28:56,600,pawnofcapitalism,1127,insufficient,0.5,OlehDemkiv,1086,insufficient,0.5,D02,Queens-Pawn-Opening-Zukertort-Variation,"['1.', 'd4', '1...', 'd5', '2.', 'Nf3', '2...', 'Bf5', '3.', 'g3', '3...', 'Be4', '4.', 'Bg2', '4...', 'g5', '5.', 'O-O', '5...', 'g4', '6.', 'Ng5', '6...', 'Bxg2', '7.', 'Kxg2', '7...', 'e5', '8.', 'dxe5', '8...', 'h6', '9.', 'e6', '9...', 'hxg5', '10.', 'exf7+', '10...', 'Kxf7', '11.', 'Nc3', '11...', 'Be7', '12.', 'Nxd5', '12...', 'c6', '13.', 'Ne3', '13...', 'Nf6', '14.', 'Nf5', '14...', 'Qxd1', '15.', 'Rxd1', '15...', 'Na6', '16.', 'Bxg5', '16...', 'Rad8', '17.', 'Rxd8', '17...', 'Rxd8', '18.', 'Nh6+', '18...', 'Kg6', '19.', 'Bxf6', '19...', 'Bxf6', '20.', 'Nxg4', '20...', 'Bxb2', '21.', 'Rb1', '21...', 'Kg5', '22.', 'h3', '22...', 'Bd4', '23.', 'Rxb7', '23...', 'Nc5', '24.', 'Rxa7', '24...', 'Rd7', '25.', 'Rxd7', '25...', 'Nxd7', '26.', 'e3', '26...', 'Bb2', '27.', 'f4+', '27...', 'Kf5', '28.', 'Nh6+', '28...', 'Kg6', '29.', 'Ng4', '29...', 'Nf6', '30.', 'Kf3', '30...', 'Nd5', '31.', 'e4', '31...', 'Nc3', '32.', 'Ne5+', '32...', 'Kf6', '33.', 'Nxc6', '33...', 'Nxa2', '34.', 'f5', '34...', 'Nc3', '35.', 'g4', '35...', 'Nb5', '36.', 'h4', '36...', 'Nc7', '37.', 'g5+', '37...', 'Kg7', '38.', 'f6+', '38...', 'Bxf6', '39.', 'gxf6+', '39...', 'Kxf6', '40.', 'e5+', '40...', 'Kg7', '41.', 'Ke4', '41...', 'Kg6', '42.', 'Ne7+', '42...', 'Kh5', '43.', 'Nf5', '43...', 'Ne6', '44.', 'c4', '44...', 'Kg4', '45.', 'h5', '45...', 'Kxh5', '46.', 'Ng3+', '46...', 'Kg5', '47.', 'Kd5', '47...', 'Nc7+', '48.', 'Kc5', '48...', 'Kf4', '49.', 'Nh5+', '49...', 'Kxe5', '50.', 'Kc6', '50...', 'Ne6', '51.', 'c5', '51...', 'Nxc5', '1/2-1/2']",1. d4 1... d5 2. Nf3 2... Bf5 3. g3 3... Be4 4. Bg2 4... g5 5. O-O 5... g4 6. Ng5 6... Bxg2 7. Kxg2 7... e5 8. dxe5 8... h6 9. e6 9... hxg5 10. exf7+ 10... Kxf7 11. Nc3 11... Be7 12. Nxd5 12... c6 13. Ne3 13... Nf6 14. Nf5 14... Qxd1 15. Rxd1 15... Na6 16. Bxg5 16... Rad8 17. Rxd8 17... Rxd8 18. Nh6+ 18... Kg6 19. Bxf6 19... Bxf6 20. Nxg4 20... Bxb2 21. Rb1 21... Kg5 22. h3 22... Bd4 23. Rxb7 23... Nc5 24. Rxa7 24... Rd7 25. Rxd7 25... Nxd7 26. e3 26... Bb2 27. f4+ 27... Kf5 28. Nh6+ 28... Kg6 29. Ng4 29... Nf6 30. Kf3 30... Nd5 31. e4 31... Nc3 32. Ne5+ 32... Kf6 33. Nxc6 33... Nxa2 34. f5 34... Nc3 35. g4 35... Nb5 36. h4 36... Nc7 37. g5+ 37... Kg7 38. f6+ 38... Bxf6 39. gxf6+ 39... Kxf6 40. e5+ 40... Kg7 41. Ke4 41... Kg6 42. Ne7+ 42... Kh5 43. Nf5 43... Ne6 44. c4 44... Kg4 45. h5 45... Kxh5 46. Ng3+ 46... Kg5 47. Kd5 47... Nc7+ 48. Kc5 48... Kf4 49. Nh5+ 49... Kxe5 50. Kc6 50... Ne6 51. c5 51... Nxc5 1/2-1/2 ,https://www.chess.com/game/live/6027042817
2020-12-22,18:43:14,600,pawnofcapitalism,1126,stalemate,0.5,hazzapizza,1105,stalemate,0.5,B50,Sicilian-Defense-2.Nf3-d6,"['1.', 'e4', '1...', 'c5', '2.', 'Nf3', '2...', 'd6', '3.', 'Nc3', '3...', 'Nf6', '4.', 'd4', '4...', 'cxd4', '5.', 'Nxd4', '5...', 'g6', '6.', 'Nd5', '6...', 'Bg7', '7.', 'Nxf6+', '7...', 'Bxf6', '8.', 'Be3', '8...', 'e5', '9.', 'Nb3', '9...', 'Nc6', '10.', 'Bb5', '10...', 'a6', '11.', 'Bxc6+', '11...', 'bxc6', '12.', 'O-O', '12...', 'O-O', '13.', 'Bh6', '13...', 'Bg7', '14.', 'Bxg7', '14...', 'Kxg7', '15.', 'c4', '15...', 'Be6', '16.', 'Rc1', '16...', 'Rc8', '17.', 'f3', '17...', 'd5', '18.', 'exd5', '18...', 'cxd5', '19.', 'cxd5', '19...', 'Qb6+', '20.', 'Kh1', '20...', 'Rxc1', '21.', 'Qxc1', '21...', 'Bxd5', '22.', 'Qg5', '22...', 'Bxb3', '23.', 'Qxe5+', '23...', 'f6', '24.', 'Qe7+', '24...', 'Rf7', '25.', 'Qa3', '25...', 'Qb5', '26.', 'Rf2', '26...', 'Bc2', '27.', 'Qc3', '27...', 'Qe8', '28.', 'Rxc2', '28...', 'Qd7', '29.', 'Rd2', '29...', 'Qe6', '30.', 'Rd1', '30...', 'Qxa2', '31.', 'h3', '31...', 'h5', '32.', 'g4', '32...', 'hxg4', '33.', 'hxg4', '33...', 'Qa4', '34.', 'Rd6', '34...', 'Qf4', '35.', 'Rxa6', '35...', 'Qh6+', '36.', 'Kg2', '36...', 'Kh7', '37.', 'Rxf6', '37...', 'Rxf6', '38.', 'Qxf6', '38...', 'Qd2+', '39.', 'Kg3', '39...', 'Qe1+', '40.', 'Kf4', '40...', 'Qb4+', '41.', 'Kg5', '41...', 'Qd2+', '42.', 'Qf4', '42...', 'Qxb2', '43.', 'Qf7+', '43...', 'Qg7', '44.', 'Qxg7+', '44...', 'Kxg7', '45.', 'f4', '45...', 'Kf7', '46.', 'Kh6', '46...', 'Kf6', '47.', 'g5+', '47...', 'Kf5', '48.', 'Kh7', '48...', 'Kxf4', '49.', 'Kxg6', '49...', 'Kg4', '50.', 'Kh6', '50...', 'Kf5', '51.', 'g6', '51...', 'Kf6', '52.', 'Kh7', '52...', 'Ke7', '53.', 'g7', '53...', 'Ke6', '54.', 'g8=Q+', '54...', 'Ke5', '55.', 'Qe8+', '55...', 'Kd4', '56.', 'Kg6', '56...', 'Kd3', '57.', 'Kf5', '57...', 'Kd4', '58.', 'Kf4', '58...', 'Kd5', '59.', 'Qe5+', '59...', 'Kc4', '60.', 'Ke4', '60...', 'Kb3', '61.', 'Qd4', '61...', 'Kc2', '62.', 'Qd3+', '62...', 'Kb2', '63.', 'Kd4', '63...', 'Ka1', '64.', 'Qc3+', '64...', 'Ka2', '65.', 'Kc4', '65...', 'Kb1', '66.', 'Qb3+', '66...', 'Ka1', '67.', 'Qa3+', '67...', 'Kb1', '68.', 'Qd3+', '68...', 'Ka1', '69.', 'Kb4', '69...', 'Ka2', '70.', 'Qb3+', '70...', 'Ka1', '71.', 'Qc3+', '71...', 'Ka2', '72.', 'Qb3+', '72...', 'Ka1', '73.', 'Qa3+', '73...', 'Kb1', '74.', 'Qc3', '74...', 'Ka2', '75.', 'Qc2+', '75...', 'Ka1', '76.', 'Qc1+', '76...', 'Ka2', '77.', 'Kc3', '1/2-1/2']",1. e4 1... c5 2. Nf3 2... d6 3. Nc3 3... Nf6 4. d4 4... cxd4 5. Nxd4 5... g6 6. Nd5 6... Bg7 7. Nxf6+ 7... Bxf6 8. Be3 8... e5 9. Nb3 9... Nc6 10. Bb5 10... a6 11. Bxc6+ 11... bxc6 12. O-O 12... O-O 13. Bh6 13... Bg7 14. Bxg7 14... Kxg7 15. c4 15... Be6 16. Rc1 16... Rc8 17. f3 17... d5 18. exd5 18... cxd5 19. cxd5 19... Qb6+ 20. Kh1 20... Rxc1 21. Qxc1 21... Bxd5 22. Qg5 22... Bxb3 23. Qxe5+ 23... f6 24. Qe7+ 24... Rf7 25. Qa3 25... Qb5 26. Rf2 26... Bc2 27. Qc3 27... Qe8 28. Rxc2 28... Qd7 29. Rd2 29... Qe6 30. Rd1 30... Qxa2 31. h3 31... h5 32. g4 32... hxg4 33. hxg4 33... Qa4 34. Rd6 34... Qf4 35. Rxa6 35... Qh6+ 36. Kg2 36... Kh7 37. Rxf6 37... Rxf6 38. Qxf6 38... Qd2+ 39. Kg3 39... Qe1+ 40. Kf4 40... Qb4+ 41. Kg5 41... Qd2+ 42. Qf4 42... Qxb2 43. Qf7+ 43... Qg7 44. Qxg7+ 44... Kxg7 45. f4 45... Kf7 46. Kh6 46... Kf6 47. g5+ 47... Kf5 48. Kh7 48... Kxf4 49. Kxg6 49... Kg4 50. Kh6 50... Kf5 51. g6 51... Kf6 52. Kh7 52... Ke7 53. g7 53... Ke6 54. g8=Q+ 54... Ke5 55. Qe8+ 55... Kd4 56. Kg6 56... Kd3 57. Kf5 57... Kd4 58. Kf4 58... Kd5 59. Qe5+ 59... Kc4 60. Ke4 60... Kb3 61. Qd4 61... Kc2 62. Qd3+ 62... Kb2 63. Kd4 63... Ka1 64. Qc3+ 64... Ka2 65. Kc4 65... Kb1 66. Qb3+ 66... Ka1 67. Qa3+ 67... Kb1 68. Qd3+ 68... Ka1 69. Kb4 69... Ka2 70. Qb3+ 70... Ka1 71. Qc3+ 71... Ka2 72. Qb3+ 72... Ka1 73. Qa3+ 73... Kb1 74. Qc3 74... Ka2 75. Qc2+ 75... Ka1 76. Qc1+ 76... Ka2 77. Kc3 1/2-1/2 ,https://www.chess.com/game/live/6027111438
2020-12-22,18:59:00,600,pawnofcapitalism,1134,win,1.0,Roosers,1125,resigned,0.0,C00,French-Defense-Normal-Variation,"['1.', 'd4', '1...', 'e6', '2.', 'e4', '2...', 'c5', '3.', 'Nf3', '3...', 'a6', '4.', 'Nc3', '4...', 'b5', '5.', 'dxc5', '5...', 'Bxc5', '6.', 'Bg5', '6...', 'Be7', '7.', 'e5', '7...', 'Bxg5', '8.', 'Nxg5', '8...', 'Qxg5', '9.', 'Qd6', '9...', 'Bb7', '10.', 'Qc7', '10...', 'Bxg2', '11.', 'Rg1', '11...', 'Qxe5+', '12.', 'Qxe5', '1-0']",1. d4 1... e6 2. e4 2... c5 3. Nf3 3... a6 4. Nc3 4... b5 5. dxc5 5... Bxc5 6. Bg5 6... Be7 7. e5 7... Bxg5 8. Nxg5 8... Qxg5 9. Qd6 9... Bb7 10. Qc7 10... Bxg2 11. Rg1 11... Qxe5+ 12. Qxe5 1-0 ,https://www.chess.com/game/live/6027187366
2020-12-22,21:03:31,600,Joeylean,1091,checkmated,0.0,pawnofcapitalism,1141,win,1.0,B10,Caro-Kann-Defense-2.Nc3-d5,"['1.', 'e4', '1...', 'c6', '2.', 'Nc3', '2...', 'd5', '3.', 'exd5', '3...', 'cxd5', '4.', 'd4', '4...', 'Nf6', '5.', 'Nf3', '5...', 'e6', '6.', 'Bb5+', '6...', 'Bd7', '7.', 'Bxd7+', '7...', 'Nbxd7', '8.', 'Ne5', '8...', 'Bb4', '9.', 'a3', '9...', 'Bxc3+', '10.', 'bxc3', '10...', 'O-O', '11.', 'O-O', '11...', 'Qc7', '12.', 'Bd2', '12...', 'Ne4', '13.', 'Be3', '13...', 'Nxc3', '14.', 'Qe1', '14...', 'Nxe5', '15.', 'dxe5', '15...', 'Qxe5', '16.', 'Bc5', '16...', 'Ne2+', '17.', 'Kh1', '17...', 'Ng3+', '18.', 'fxg3', '18...', 'Qxe1', '19.', 'Rfxe1', '19...', 'Rfc8', '20.', 'Be3', '20...', 'Rxc2', '21.', 'Rab1', '21...', 'Rc7', '22.', 'Bd2', '22...', 'a6', '23.', 'Ba5', '23...', 'Rd7', '24.', 'h4', '24...', 'Rb8', '25.', 'Re2', '25...', 'b6', '26.', 'Bd2', '26...', 'b5', '27.', 'Rc1', '27...', 'd4', '28.', 'Ba5', '28...', 'f6', '29.', 'Rec2', '29...', 'Kf7', '30.', 'Bc7', '30...', 'Rc8', '31.', 'Ba5', '31...', 'Rxc2', '32.', 'Rxc2', '32...', 'd3', '33.', 'Rd2', '33...', 'e5', '34.', 'Rf2', '34...', 'e4', '35.', 'Bd2', '35...', 'f5', '36.', 'Rxf5+', '36...', 'Ke6', '37.', 'Rh5', '37...', 'g6', '38.', 'Rc5', '38...', 'Kd6', '39.', 'Bb4', '39...', 'Ke6', '40.', 'Rc6+', '40...', 'Ke5', '41.', 'Rxa6', '41...', 'd2', '42.', 'Bxd2', '42...', 'Rxd2', '43.', 'Ra7', '43...', 'e3', '44.', 'Re7+', '44...', 'Kd4', '45.', 'Rxh7', '45...', 'e2', '46.', 'Rd7+', '46...', 'Ke3', '47.', 'Re7+', '47...', 'Kd3', '48.', 'Rd7+', '48...', 'Kc2', '49.', 'Re7', '49...', 'Rd1+', '50.', 'Kh2', '50...', 'e1=Q', '51.', 'Rxe1', '51...', 'Rxe1', '52.', 'Kh3', '52...', 'Re3', '53.', 'Kg4', '53...', 'Rxa3', '54.', 'Kg5', '54...', 'Rxg3+', '55.', 'Kh6', '55...', 'Rxg2', '56.', 'h5', '56...', 'gxh5', '57.', 'Kxh5', '57...', 'b4', '58.', 'Kh6', '58...', 'b3', '59.', 'Kh7', '59...', 'b2', '60.', 'Kh6', '60...', 'Rh2+', '61.', 'Kg7', '61...', 'b1=Q', '62.', 'Kg8', '62...', 'Qf1', '63.', 'Kg7', '63...', 'Rg2+', '64.', 'Kh7', '64...', 'Qh1#', '0-1']",1. e4 1... c6 2. Nc3 2... d5 3. exd5 3... cxd5 4. d4 4... Nf6 5. Nf3 5... e6 6. Bb5+ 6... Bd7 7. Bxd7+ 7... Nbxd7 8. Ne5 8... Bb4 9. a3 9... Bxc3+ 10. bxc3 10... O-O 11. O-O 11... Qc7 12. Bd2 12... Ne4 13. Be3 13... Nxc3 14. Qe1 14... Nxe5 15. dxe5 15... Qxe5 16. Bc5 16... Ne2+ 17. Kh1 17... Ng3+ 18. fxg3 18... Qxe1 19. Rfxe1 19... Rfc8 20. Be3 20... Rxc2 21. Rab1 21... Rc7 22. Bd2 22... a6 23. Ba5 23... Rd7 24. h4 24... Rb8 25. Re2 25... b6 26. Bd2 26... b5 27. Rc1 27... d4 28. Ba5 28... f6 29. Rec2 29... Kf7 30. Bc7 30... Rc8 31. Ba5 31... Rxc2 32. Rxc2 32... d3 33. Rd2 33... e5 34. Rf2 34... e4 35. Bd2 35... f5 36. Rxf5+ 36... Ke6 37. Rh5 37... g6 38. Rc5 38... Kd6 39. Bb4 39... Ke6 40. Rc6+ 40... Ke5 41. Rxa6 41... d2 42. Bxd2 42... Rxd2 43. Ra7 43... e3 44. Re7+ 44... Kd4 45. Rxh7 45... e2 46. Rd7+ 46... Ke3 47. Re7+ 47... Kd3 48. Rd7+ 48... Kc2 49. Re7 49... Rd1+ 50. Kh2 50... e1=Q 51. Rxe1 51... Rxe1 52. Kh3 52... Re3 53. Kg4 53... Rxa3 54. Kg5 54... Rxg3+ 55. Kh6 55... Rxg2 56. h5 56... gxh5 57. Kxh5 57... b4 58. Kh6 58... b3 59. Kh7 59... b2 60. Kh6 60... Rh2+ 61. Kg7 61... b1=Q 62. Kg8 62... Qf1 63. Kg7 63... Rg2+ 64. Kh7 64... Qh1# 0-1 ,https://www.chess.com/game/live/6027755999
